,zone,calendar_week,idle_hours
175,v110_h170,23,13.863055555555556
176,v110_h170,24,9.613055555555556
177,v110_h170,25,12.36638888888889
178,v110_h170,26,18.47738095238095
179,v110_h170,27,20.34
180,v110_h170,28,0.871411742426258
181,v110_h170,29,4.254722222222222
182,v110_h170,30,24.33805555555556
183,v110_h170,31,1.3223056500007102
184,v110_h170,32,13.234930555555556
185,v110_h170,33,24.589166666666667
186,v110_h170,34,14.624444444444444
187,v110_h170,35,8.838611111111112
188,v110_h170,36,16.545277777777777
189,v110_h170,37,13.437222222222225
190,v110_h170,38,1.3357713342833757
191,v110_h170,39,0.9339085032526367
192,v110_h170,40,13.544166666666667
193,v110_h170,41,15.717083333333337
194,v110_h170,42,1.4937311647331692
195,v110_h170,43,1.1470495165794137
196,v110_h170,44,11.605
197,v110_h170,45,14.634629629629629
198,v110_h170,46,1.7287797472963504
199,v110_h170,47,0.26578900350906
200,v110_h170,48,12.61675925925926
201,v110_h170,49,19.476944444444445
202,v110_h170,50,0.9616417645399395
203,v110_h170,51,17.095
204,v111_h169,1,23.85833333333333
205,v111_h169,2,32.980694444444445
206,v111_h169,3,1.522858850783387
207,v111_h169,4,1.427584445819491
208,v111_h169,5,0.8703941641156452
209,v111_h169,6,35.94138888888889
210,v111_h169,7,23.67194444444445
211,v111_h169,8,1.0776124899067447
212,v111_h169,9,0.6632474881377648
213,v111_h169,10,29.835000000000004
214,v111_h169,11,107.78
215,v111_h169,12,0.4686085658482484
216,v111_h169,13,1.2304282539280171
217,v111_h169,14,23.85833333333333
218,v111_h169,15,19.84824074074074
219,v111_h169,16,86.17222222222222
220,v111_h169,17,94.50333333333332
221,v111_h169,18,0.9102326021175068
222,v111_h169,19,31.81930555555555
223,v111_h169,20,23.14027777777778
224,v111_h169,21,12.693333333333332
225,v111_h169,22,0.9951658973143646
226,v111_h169,23,23.886944444444445
227,v111_h169,24,21.28527777777778
228,v111_h169,25,1.29359221067089
229,v111_h169,26,0.3016558661087811
230,v111_h169,27,23.95
231,v111_h169,28,18.54398148148148
232,v111_h169,29,0.9466871250385472
233,v111_h169,30,203.53222222222223
234,v111_h169,31,0.4369095250678556
235,v111_h169,32,18.82574074074074
236,v111_h169,33,170.25564814814814
237,v111_h169,34,1.5876478550065145
238,v111_h169,35,102.1361111111111
239,v111_h169,36,13.944537037037035
240,v111_h169,37,24.75375
241,v111_h169,38,1.2376507496850349
242,v111_h169,39,0.8001126106403247
243,v111_h169,40,21.36618055555556
244,v111_h169,41,28.64333333333333
245,v111_h169,42,34.67527777777778
246,v111_h169,43,0.930380179408759
247,v111_h169,44,21.81111111111111
248,v111_h169,45,13.66287037037037
249,v111_h169,46,172.7164814814815
250,v111_h169,47,1.0592055925971415
251,v111_h169,48,7.566388888888889
252,v111_h169,49,23.811666666666667
253,v111_h169,50,75.45027777777777
254,v111_h169,51,1.0752106568309046
255,v111_h170,1,12.716944444444444
256,v111_h170,2,0.8232306504191481
257,v111_h170,3,20.47837962962963
258,v111_h170,4,10.078425925925924
259,v111_h170,5,29.217777777777776
260,v111_h170,6,0.7980403217110625
261,v111_h170,7,25.83083333333333
262,v111_h170,8,23.26527777777778
263,v111_h170,9,24.43333333333333
264,v111_h170,10,21.247222222222224
265,v111_h170,11,22.37611111111111
266,v111_h170,12,11.823888888888888
267,v111_h170,13,27.935
268,v111_h170,14,19.51907407407408
269,v111_h170,15,15.17972222222222
270,v111_h170,16,32.06236111111112
271,v111_h170,17,50.61111111111112
272,v111_h170,18,9.939305555555556
273,v111_h170,19,0.9966741984216956
274,v111_h170,20,8.026944444444444
275,v111_h170,21,28.655833333333334
276,v111_h170,22,40.72438888888889
277,v111_h170,23,26.177129629629636
278,v111_h170,24,18.187685185185185
279,v111_h170,25,18.54694444444445
280,v111_h170,26,11.285972222222224
281,v111_h170,27,12.827037037037035
282,v111_h170,28,21.40486111111111
283,v111_h170,29,22.23125
284,v111_h170,30,24.95555555555556
285,v111_h170,31,27.359166666666667
286,v111_h170,32,26.03423611111111
287,v111_h170,33,22.05236111111111
288,v111_h170,34,32.4525
289,v111_h170,35,16.265138888888888
290,v111_h170,36,14.68648148148148
291,v111_h170,37,17.471944444444443
292,v111_h170,38,30.28555555555556
293,v111_h170,39,7.066944444444444
294,v111_h170,40,13.601666666666665
295,v111_h170,41,20.87050925925925
296,v111_h170,42,37.11527777777778
297,v111_h170,43,12.570486111111112
298,v111_h170,44,19.82875
299,v111_h170,45,14.69404761904762
300,v111_h170,46,20.09175925925926
301,v111_h170,47,6.705
302,v111_h170,48,14.49
303,v111_h170,49,17.498819444444443
304,v111_h170,50,7.518611111111111
305,v111_h170,51,18.90203703703704
306,v113_h166,1,8.098074074074074
307,v113_h166,2,15.19184027777778
308,v113_h166,3,12.068285024154587
309,v113_h166,4,11.13644265232975
310,v113_h166,5,8.789091880341882
311,v113_h166,6,8.658530092592594
312,v113_h166,7,32.99641534391534
313,v113_h166,8,21.833384773662555
314,v113_h166,9,10.689633333333331
315,v113_h166,10,14.78774509803922
316,v113_h166,11,12.13181623931624
317,v113_h166,12,19.82179398148148
318,v113_h166,13,7.892320788530465
319,v113_h166,14,9.237479423868312
320,v113_h166,15,11.787435185185185
321,v113_h166,16,11.564045893719808
322,v113_h166,17,7.188600427350428
323,v113_h166,18,53.63535555555554
324,v113_h166,19,9.854013888888888
325,v113_h166,20,9.772595238095237
326,v113_h166,21,18.93573611111111
327,v113_h166,22,22.78010582010582
328,v113_h166,23,9.427044444444444
329,v113_h166,24,12.386033333333332
330,v113_h166,25,28.02685185185185
331,v113_h166,26,25.64581699346405
332,v113_h166,27,16.54774904214559
333,v113_h166,28,9.54073148148148
334,v113_h166,29,8.533588888888888
335,v113_h166,30,8.195293209876544
336,v113_h166,31,11.877530864197528
337,v113_h166,32,7.507969348659005
338,v113_h166,33,12.120195473251028
339,v113_h166,34,16.045052910052906
340,v113_h166,35,10.279638047138045
341,v113_h166,36,9.01173611111111
342,v113_h166,37,12.726788194444444
343,v113_h166,38,9.88590811965812
344,v113_h166,39,14.998742690058478
345,v113_h166,40,9.1437
346,v113_h166,41,10.39239814814815
347,v113_h166,42,7.972900000000001
348,v113_h166,43,18.16550766283525
349,v113_h166,44,10.056915204678363
350,v113_h166,45,9.441690476190477
351,v113_h166,46,43.42495555555556
352,v113_h166,47,14.2092094017094
353,v113_h166,48,12.113989898989898
354,v113_h166,49,8.73496913580247
355,v113_h166,50,44.47714743589744
356,v113_h166,51,11.13346405228758
357,v113_h170,1,17.513707264957265
358,v113_h170,2,13.286893939393936
359,v113_h170,3,17.668503584229388
360,v113_h170,4,18.586203703703703
361,v113_h170,5,18.369166666666665
362,v113_h170,6,17.17103046594982
363,v113_h170,7,21.24670751633987
364,v113_h170,8,24.93655172413793
365,v113_h170,9,20.86807471264368
366,v113_h170,10,19.22664141414142
367,v113_h170,11,18.10106902356902
368,v113_h170,12,21.492092592592595
369,v113_h170,13,22.238792735042736
370,v113_h170,14,16.532722222222226
371,v113_h170,15,11.673717948717952
372,v113_h170,16,25.806446759259263
373,v113_h170,17,27.47061507936508
374,v113_h170,18,16.49618686868687
375,v113_h170,19,15.78001633986928
376,v113_h170,20,31.87605902777778
377,v113_h170,21,23.314609053497943
378,v113_h170,22,19.412250000000004
379,v113_h170,23,19.2172149122807
380,v113_h170,24,28.621076388888884
381,v113_h170,25,17.922256944444445
382,v113_h170,26,18.329122222222217
383,v113_h170,27,17.604452861952865
384,v113_h170,28,13.832142857142856
385,v113_h170,29,29.545689964157702
386,v113_h170,30,21.59731481481481
387,v113_h170,31,15.796560457516344
388,v113_h170,32,20.002557471264364
389,v113_h170,33,12.47630401234568
390,v113_h170,34,16.236336805555553
391,v113_h170,35,22.7176646090535
392,v113_h170,36,19.42819088319088
393,v113_h170,37,15.248333333333337
394,v113_h170,38,19.661081081081083
395,v113_h170,39,21.60073333333333
396,v113_h170,40,17.69437352245863
397,v113_h170,41,13.185783950617289
398,v113_h170,42,15.738927469135806
399,v113_h170,43,16.938259803921568
400,v113_h170,44,13.081489197530866
401,v113_h170,45,16.31261666666667
402,v113_h170,46,23.48659027777778
403,v113_h170,47,17.247070707070705
404,v113_h170,48,17.85396953405018
405,v113_h170,49,16.91188095238095
406,v113_h170,50,26.01861757105944
407,v113_h170,51,15.307890624999995
408,v113_h171,1,63.85904320987655
409,v113_h171,2,75.22326388888888
410,v113_h171,3,96.95663194444444
411,v113_h171,4,23.66254629629629
412,v113_h171,5,26.88077777777778
413,v113_h171,6,26.34172619047619
414,v113_h171,7,32.52949074074075
415,v113_h171,8,97.14961111111111
416,v113_h171,9,44.49793650793652
417,v113_h171,10,38.92768518518519
418,v113_h171,11,143.49994444444445
419,v113_h171,12,81.55583333333333
420,v113_h171,13,24.60458333333333
421,v113_h171,14,30.726728395061727
422,v113_h171,15,19.89892857142857
423,v113_h171,16,161.3393253968254
424,v113_h171,17,21.83670138888889
425,v113_h171,18,36.23984126984127
426,v113_h171,19,33.084277777777785
427,v113_h171,20,82.47055555555555
428,v113_h171,21,22.59771604938272
429,v113_h171,22,35.15345238095238
430,v113_h171,23,41.70585858585859
431,v113_h171,24,54.46460648148147
432,v113_h171,25,33.15577777777778
433,v113_h171,26,86.40851851851852
434,v113_h171,27,29.372142857142865
435,v113_h171,28,27.829444444444448
436,v113_h171,29,125.0336507936508
437,v113_h171,30,50.495
438,v113_h171,31,45.687731481481485
439,v113_h171,32,27.5323717948718
440,v113_h171,33,75.53027777777775
441,v113_h171,34,20.301597222222224
442,v113_h171,35,17.272037037037038
443,v113_h171,36,32.5469675925926
444,v113_h171,37,21.12469135802469
445,v113_h171,38,21.295879629629628
446,v113_h171,39,23.178819444444443
447,v113_h171,40,43.47394444444444
448,v113_h171,41,76.5155864197531
449,v113_h171,42,3.143055555555556
450,v113_h171,43,14.87236111111111
451,v113_h171,44,33.184642857142855
452,v113_h171,45,30.563916666666664
453,v113_h171,46,23.357407407407408
454,v113_h171,47,32.37690476190476
455,v113_h171,48,23.825185185185187
456,v113_h171,49,29.25939814814815
457,v113_h171,50,71.15684027777779
458,v113_h171,51,34.18083333333333
459,v114_h164,1,18.727500000000003
460,v114_h164,2,12.641064814814811
461,v114_h164,3,134.98899305555557
462,v114_h164,4,27.1661507936508
463,v114_h164,5,16.934242424242424
464,v114_h164,6,17.42685897435897
465,v114_h164,7,62.7873611111111
466,v114_h164,8,12.118055555555555
467,v114_h164,9,16.44253968253968
468,v114_h164,10,12.625126262626264
469,v114_h164,11,20.009888888888888
470,v114_h164,12,71.81944444444444
471,v114_h164,13,7.134537037037037
472,v114_h164,14,22.38222222222222
473,v114_h164,15,15.22161616161616
474,v114_h164,16,48.8850925925926
475,v114_h164,17,128.4063333333333
476,v114_h164,18,33.41449494949495
477,v114_h164,19,13.439296296296297
478,v114_h164,20,15.601843434343436
479,v114_h164,21,30.523935185185177
480,v114_h164,22,53.03744444444445
481,v114_h164,23,24.05930555555556
482,v114_h164,24,31.130119047619047
483,v114_h164,25,16.873425925925925
484,v114_h164,26,18.19736111111111
485,v114_h164,27,28.69652777777778
486,v114_h164,28,17.76980158730159
487,v114_h164,29,21.990069444444448
488,v114_h164,30,40.48809523809524
489,v114_h164,31,30.759747474747478
490,v114_h164,32,22.12956349206349
491,v114_h164,33,36.57694444444444
492,v114_h164,34,16.129305555555558
493,v114_h164,35,17.705436507936508
494,v114_h164,36,23.921111111111117
495,v114_h164,37,15.736361111111114
496,v114_h164,38,22.7233024691358
497,v114_h164,39,9.571975308641974
498,v114_h164,40,26.9237962962963
499,v114_h164,41,15.060436507936512
500,v114_h164,42,16.736898148148146
501,v114_h164,43,14.35190476190476
502,v114_h164,44,21.46283333333333
503,v114_h164,45,19.21354938271605
504,v114_h164,46,21.387698412698416
505,v114_h164,47,89.34016666666668
506,v114_h164,48,13.537722222222223
507,v114_h164,49,23.11740740740741
508,v114_h164,50,18.11561111111111
509,v114_h164,51,65.49353174603175
510,v114_h166,1,16.11973429951691
511,v114_h166,2,12.845155555555555
512,v114_h166,3,16.983667929292935
513,v114_h166,4,26.345760233918128
514,v114_h166,5,26.71915637860081
515,v114_h166,6,17.37822390572391
516,v114_h166,7,29.012210401891256
517,v114_h166,8,31.50239583333333
518,v114_h166,9,16.67292735042735
519,v114_h166,10,12.264380341880344
520,v114_h166,11,16.910638297872346
521,v114_h166,12,8.428040935672515
522,v114_h166,13,14.962702991452993
523,v114_h166,14,16.07273273273273
524,v114_h166,15,12.759296690307332
525,v114_h166,16,44.40669047619047
526,v114_h166,17,80.66714743589743
527,v114_h166,18,9.515694444444444
528,v114_h166,19,16.330569800569805
529,v114_h166,20,51.06797138047138
530,v114_h166,21,19.45694444444445
531,v114_h166,22,25.32388888888889
532,v114_h166,23,15.748001355013551
533,v114_h166,24,40.34947048611111
534,v114_h166,25,54.866481481481486
535,v114_h166,26,37.533918128654975
536,v114_h166,27,21.570550000000004
537,v114_h166,28,19.0053835978836
538,v114_h166,29,19.660015873015876
539,v114_h166,30,139.16862654320985
540,v114_h166,31,24.561083333333336
541,v114_h166,32,14.528262108262108
542,v114_h166,33,19.519328703703703
543,v114_h166,34,12.426865079365076
544,v114_h166,35,10.882034050179207
545,v114_h166,36,14.119213947990549
546,v114_h166,37,11.201332199546483
547,v114_h166,38,13.58332341269841
548,v114_h166,39,17.43671296296296
549,v114_h166,40,23.007337962962964
550,v114_h166,41,16.624631944444438
551,v114_h166,42,6.6928042328042325
552,v114_h166,43,10.653497474747477
553,v114_h166,44,11.132403846153847
554,v114_h166,45,15.162361111111114
555,v114_h166,46,10.616811111111112
556,v114_h166,47,11.570260416666668
557,v114_h166,48,8.877096774193548
558,v114_h166,49,13.206705653021446
559,v114_h166,50,13.413267195767196
560,v114_h166,51,11.950423976608189
561,v114_h170,1,18.936630434782607
562,v114_h170,2,7.51632183908046
563,v114_h170,3,26.247866666666667
564,v114_h170,4,5.4514305555555564
565,v114_h170,5,21.57248888888889
566,v114_h170,6,7.697760416666666
567,v114_h170,7,13.37757575757576
568,v114_h170,8,19.845850694444447
569,v114_h170,9,14.184284511784512
570,v114_h170,10,8.001786616161615
571,v114_h170,11,29.95613984674329
572,v114_h170,12,7.770339506172839
573,v114_h170,13,9.160291005291006
574,v114_h170,14,11.670185185185185
575,v114_h170,15,6.958353174603176
576,v114_h170,16,24.670447154471542
577,v114_h170,17,11.327175052410896
578,v114_h170,18,7.913203703703704
579,v114_h170,19,12.133710826210825
580,v114_h170,20,22.767161246612464
581,v114_h170,21,9.051317663817663
582,v114_h170,22,8.220138888888888
583,v114_h170,23,9.073093434343432
584,v114_h170,24,21.361117283950627
585,v114_h170,25,8.971401808785528
586,v114_h170,26,6.397078189300411
587,v114_h170,27,5.885208333333331
588,v114_h170,28,6.917560060060059
589,v114_h170,29,26.57408564814816
590,v114_h170,30,7.578521825396825
591,v114_h170,31,13.886867283950616
592,v114_h170,32,7.676599099099096
593,v114_h170,33,21.87744047619048
594,v114_h170,34,12.814275793650792
595,v114_h170,35,6.028779069767441
596,v114_h170,36,6.489611111111112
597,v114_h170,37,18.40813657407407
598,v114_h170,38,9.797154471544712
599,v114_h170,39,13.260199074074071
600,v114_h170,40,12.611432748538006
601,v114_h170,41,7.300659722222223
602,v114_h170,42,21.881139455782307
603,v114_h170,43,8.155307017543858
604,v114_h170,44,6.279328703703702
605,v114_h170,45,7.0496875
606,v114_h170,46,6.601820987654322
607,v114_h170,47,9.349444444444448
608,v114_h170,48,9.53407679738562
609,v114_h170,49,18.340294117647066
610,v114_h170,50,7.156868686868684
611,v114_h170,51,7.281989247311828
612,v115_h170,1,6.887037037037037
613,v115_h170,2,20.022916666666667
614,v115_h170,3,26.895972222222227
615,v115_h170,4,3.961944444444444
616,v115_h170,5,19.945
617,v115_h170,6,15.086234567901236
618,v115_h170,7,16.628888888888888
619,v115_h170,8,1.163146259628939
620,v115_h170,9,7.135648148148147
621,v115_h170,10,13.358765432098762
622,v115_h170,11,11.225138888888887
623,v115_h170,12,8.329629629629629
624,v115_h170,13,21.75114583333333
625,v115_h170,14,9.963888888888889
626,v115_h170,15,27.13533333333333
627,v115_h170,16,6.632361111111111
628,v115_h170,17,16.760277777777777
629,v115_h170,18,19.077592592592595
630,v115_h170,19,15.661071428571429
631,v115_h170,20,55.993750000000006
632,v115_h170,21,13.141666666666667
633,v115_h170,22,8.514074074074074
634,v115_h170,23,10.594444444444443
635,v115_h170,24,13.94715277777778
636,v115_h170,25,10.661666666666669
637,v115_h170,26,27.001388888888894
638,v115_h170,27,14.649791666666667
639,v115_h170,28,20.89486111111112
640,v115_h170,29,15.300277777777778
641,v115_h170,30,7.094166666666666
642,v115_h170,31,0.7246275515595141
643,v115_h170,32,53.78496527777778
644,v115_h170,33,21.172500000000003
645,v115_h170,34,73.56583333333333
646,v115_h170,35,6.249944444444444
647,v115_h170,36,12.294166666666667
648,v115_h170,37,9.798777777777778
649,v115_h170,38,12.246944444444445
650,v115_h170,39,17.814143518518517
651,v115_h170,40,10.687638888888888
652,v115_h170,41,13.213333333333331
653,v115_h170,42,20.339270833333337
654,v115_h170,43,5.49
655,v115_h170,44,18.11888888888889
656,v115_h170,45,21.910370370370373
657,v115_h170,46,9.841555555555557
658,v115_h170,47,4.47337962962963
659,v115_h170,48,13.333194444444445
660,v115_h170,49,14.069537037037035
661,v115_h170,50,10.334236111111112
662,v115_h170,51,8.932777777777778
663,v116_h166,1,817.7382070707071
664,v116_h166,2,9.182063492063492
665,v116_h166,3,12.933703703703705
666,v116_h166,4,28.86296296296296
667,v116_h166,5,10.811777777777776
668,v116_h166,6,34.13679292929293
669,v116_h166,7,30.21771604938272
670,v116_h166,8,17.308611111111112
671,v116_h166,9,182.4278240740741
672,v116_h166,10,47.60958333333333
673,v116_h166,11,98.76050925925928
674,v116_h166,12,12.784166666666668
675,v116_h166,13,14.635462962962963
676,v116_h166,14,30.566314814814813
677,v116_h166,15,9.790648148148149
678,v116_h166,16,64.20756944444445
679,v116_h166,17,77.06269841269841
680,v116_h166,18,11.230436507936508
681,v116_h166,19,93.49095679012343
682,v116_h166,20,149.34333333333333
683,v116_h166,21,52.23003472222223
684,v116_h166,22,22.13747222222222
685,v116_h166,23,82.92183333333332
686,v116_h166,24,20.392291666666665
687,v116_h166,25,19.018194444444447
688,v116_h166,26,67.238125
689,v116_h166,27,71.46622685185183
690,v116_h166,28,8.376435185185185
691,v116_h166,29,110.16798611111112
692,v116_h166,30,4.176458333333334
693,v116_h166,31,8.851166666666666
694,v116_h166,32,93.85672839506174
695,v116_h166,33,8.91530303030303
696,v116_h166,34,17.393968253968254
697,v116_h166,35,13.932152777777777
698,v116_h166,36,81.98719444444444
699,v116_h166,37,19.310470085470083
700,v116_h166,38,6.420674603174603
701,v116_h166,39,23.37884259259259
702,v116_h166,40,26.62922839506173
703,v116_h166,41,64.0716898148148
704,v116_h166,42,25.32714052287582
705,v116_h166,43,11.619228395061729
706,v116_h166,44,10.449944444444444
707,v116_h166,45,57.2877962962963
708,v116_h166,46,10.524027777777778
709,v116_h166,47,11.011833333333334
710,v116_h166,48,102.42316666666667
711,v116_h166,49,47.62522222222221
712,v116_h166,50,14.795138888888888
713,v116_h166,51,10.439351851851852
714,v117_h167,1,5.393888888888888
715,v117_h167,2,0.4493221505061971
716,v117_h167,3,1.5421380744937552
717,v117_h167,4,0.9327536409766196
718,v117_h167,5,0.5267622604593201
719,v117_h167,6,1.1925428421946878
720,v117_h167,7,1.346508289395661
721,v117_h167,8,0.3270377881599972
722,v117_h167,9,0.9319348234623802
723,v117_h167,10,1.3619515680758385
724,v117_h167,11,0.1725881667381675
725,v117_h167,12,1.154423223655323
726,v117_h167,13,4.863333333333333
727,v117_h167,14,0.6432225081860091
728,v117_h167,15,1.2506342361754172
729,v117_h167,16,0.920642713359598
730,v117_h167,17,1.5181707593523273
731,v117_h167,18,40.352222222222224
732,v117_h167,19,1.20346727693079
733,v117_h167,20,0.6472916631097412
734,v117_h167,21,1.5825002705072682
735,v117_h167,22,0.5720685446747383
736,v117_h167,23,0.744816375195645
737,v117_h167,24,1.634072563170774
738,v117_h167,25,1.3241532212417713
739,v117_h167,26,1.269577749346931
740,v117_h167,27,1.4688477094657817
741,v117_h167,28,0.429312914686997
742,v117_h167,29,0.7777089367992054
743,v117_h167,30,1.6534547180958512
744,v117_h167,31,0.7698125559160915
745,v117_h167,32,0.6200992887133127
746,v117_h167,33,0.2604853885763136
747,v117_h167,34,1.0138802561585123
748,v117_h167,35,3.3419444444444446
749,v117_h167,36,0.6233975508153434
750,v117_h167,37,0.45498275138186
751,v117_h167,38,0.925585104894287
752,v117_h167,39,0.2644806874548321
753,v117_h167,40,1.108645730490529
754,v117_h167,41,1.0505587405607972
755,v117_h167,42,1.0989190222649698
756,v117_h167,43,1.1572849360948696
757,v117_h167,44,1.7929985426806463
758,v117_h167,45,1.0149545897000505
759,v117_h167,46,0.8920192226036622
760,v117_h167,47,1.1021979391059622
761,v117_h167,48,0.513317531984796
762,v117_h167,49,1.0084618372299747
763,v117_h167,50,0.9678730614376744
764,v117_h167,51,0.7657120288028152
765,v118_h160,1,23.99
766,v118_h160,2,13.071944444444444
767,v118_h160,3,53.71416666666668
768,v118_h160,4,19.31125
769,v118_h160,5,18.21625
770,v118_h160,6,1.020427310790733
771,v118_h160,7,1.050894420315784
772,v118_h160,8,3.042777777777778
